date_time,tweet_id
2020-11-13,86376
2020-11-14,89915
2020-11-15,72975
2020-11-16,96305
2020-11-17,103770
2020-11-18,96242
2020-11-19,118616
2020-11-20,130925
2020-11-21,110557
2020-11-22,109978
2020-11-23,114643
2020-11-24,115868
2020-11-25,114787
2020-11-26,114217
2020-11-27,123715
2020-11-28,114707
2020-11-29,102349
2020-11-30,117204
2020-12-01,115770
2020-12-02,149770
2020-12-03,152661
2020-12-04,129831
2020-12-05,107033
2020-12-06,109146
2020-12-07,146482
2020-12-08,136051
2020-12-09,122337
2020-12-10,135895
2020-12-11,131514
2020-12-12,113915
2020-12-13,111243
2020-12-14,151084
2020-12-15,153704
2020-12-16,164458
2020-12-17,132872
2020-12-18,120230
2020-12-19,104304
2020-12-20,103329
2020-12-21,124216
2020-12-22,123467
2020-12-23,128654
2020-12-24,136012
2020-12-25,138356
2020-12-26,119174
2020-12-27,123219
2020-12-28,143995
2020-12-29,131292
2020-12-30,121818
2020-12-31,103367
2021-01-01,66560
2021-01-02,85788
2021-01-03,105749
2021-01-04,122931
2021-01-05,130313
2021-01-06,149503
2021-01-07,144559
2021-01-08,113740
2021-01-09,125374
2021-01-10,126080
2021-01-11,142835
2021-01-12,150245
2021-01-13,157194
2021-01-14,122869
2021-01-15,127836
2021-01-16,99582
2021-01-17,99406
2021-01-18,120319
2021-01-19,152810
2021-01-20,153547
2021-01-21,140871
2021-01-22,146348
2021-01-23,125004
2021-01-24,112922
2021-01-25,123596
2021-01-26,130269
2021-01-27,128129
2021-01-28,129033
2021-01-29,130925
2021-01-30,118143
2021-01-31,132193
2021-02-01,137905
2021-02-02,152539
2021-02-03,154781
2021-02-04,160440
2021-02-05,154266
2021-02-06,134165
2021-02-07,127579
2021-02-08,134873
2021-02-09,142419
2021-02-10,151620
2021-02-11,137143
2021-02-12,134630
2021-02-13,126766
2021-02-14,118921
2021-02-15,139599
2021-02-16,139447
2021-02-17,134479
2021-02-18,141864
2021-02-19,144952
2021-02-20,116129
2021-02-21,95076
2021-02-22,129889
2021-02-23,127291
2021-02-24,127969
2021-02-25,134931
2021-02-26,124417
2021-02-27,104171
2021-02-28,102429
2021-03-01,117838
2021-03-02,130928
2021-03-03,130900
2021-03-04,121353
2021-03-05,154191
2021-03-06,109864
2021-03-07,102629
2021-03-08,130433
2021-03-09,138659
2021-03-10,136598
2021-03-11,127252
2021-03-12,145096
2021-03-13,106853
2021-03-14,104219
2021-03-15,119627
2021-03-16,129567
2021-03-17,135206
2021-03-18,157840
2021-03-19,146279
2021-03-20,119212
2021-03-21,137040
2021-03-22,128786
2021-03-23,131383
2021-03-24,126658
2021-03-25,136385
2021-03-26,130285
2021-03-27,111639
2021-03-28,100740
2021-03-29,123245
2021-03-30,124998
2021-03-31,120735
2021-04-01,113649
2021-04-02,121538
2021-04-03,108512
2021-04-04,111271
2021-04-05,144336
2021-04-06,158458
2021-04-07,154433
