date_time,tweet_id
2020-01-31,1284981
2020-02-29,9355086
2020-03-31,14405908
2020-04-30,11226917
2020-05-31,6436137
2020-06-30,6035062
2020-07-31,4746338
2020-08-31,4464060
2020-09-30,6452490
2020-10-31,5502977
2020-11-30,6358516
2020-12-31,9771401
2021-01-31,7185340
2021-02-28,6785395
